work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Analyst,146190,USD,146190,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,119610,USD,119610,United States,No Remote Work,United States,M
2023,MI,FT,Research Scientist,190000,USD,190000,United States,Fully Remote,United States,M
2023,MI,FT,Research Scientist,175000,USD,175000,United States,Fully Remote,United States,M
2023,SE,FT,Data Science Manager,299500,USD,299500,United States,No Remote Work,United States,M
2023,SE,FT,Data Science Manager,245100,USD,245100,United States,No Remote Work,United States,M
2023,EX,FT,Data Scientist,228856,USD,228856,United Kingdom,Fully Remote,United Kingdom,M
2023,EX,FT,Data Scientist,144540,USD,144540,United Kingdom,Fully Remote,United Kingdom,M
2023,SE,FT,Research Scientist,210000,USD,210000,United States,No Remote Work,United States,M
2023,SE,FT,Research Scientist,151800,USD,151800,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,267720,USD,267720,United States,No Remote Work,United States,M
2023,MI,FT,Data Architect,150000,USD,150000,United States,No Remote Work,United States,M
2023,MI,FT,Data Architect,100000,USD,100000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,126500,USD,126500,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,78000,USD,78000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,45000,EUR,48585,Spain,No Remote Work,Spain,M
2023,SE,FT,Data Scientist,36000,EUR,38868,Spain,No Remote Work,Spain,M
2023,SE,FT,Data Analyst,126500,USD,126500,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,78000,USD,78000,United States,No Remote Work,United States,M
2023,SE,FT,BI Developer,167500,USD,167500,United States,No Remote Work,United States,M
2023,SE,FT,BI Developer,106500,USD,106500,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,105000,USD,105000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,70000,USD,70000,United States,No Remote Work,United States,M
2023,MI,FT,Machine Learning Engineer,300000,USD,300000,United Kingdom,No Remote Work,United Kingdom,M
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,United Kingdom,No Remote Work,United Kingdom,M
2023,SE,FT,Data Engineer,96000,USD,96000,United States,Fully Remote,United States,M
2023,SE,FT,Data Engineer,72000,USD,72000,United States,Fully Remote,United States,M
2023,SE,FT,Research Scientist,323300,USD,323300,United States,No Remote Work,United States,M
2023,SE,FT,Research Scientist,184700,USD,184700,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,205150,USD,205150,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,167850,USD,167850,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,267100,USD,267100,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,167200,USD,167200,United States,Fully Remote,United States,M
2023,SE,FT,Business Intelligence Engineer,247500,USD,247500,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,172200,USD,172200,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,130000,USD,130000,United States,Fully Remote,United States,M
2023,SE,FT,Data Analyst,110000,USD,110000,United States,Fully Remote,United States,M
2023,SE,FT,Research Engineer,253000,USD,253000,United States,Fully Remote,United States,M
2023,SE,FT,Research Engineer,156400,USD,156400,United States,Fully Remote,United States,M
2023,SE,FT,Applied Scientist,222200,USD,222200,United States,No Remote Work,United States,L
2023,SE,FT,Applied Scientist,136000,USD,136000,United States,No Remote Work,United States,L
2023,SE,FT,Research Scientist,278700,USD,278700,United States,No Remote Work,United States,M
2023,SE,FT,Research Scientist,159300,USD,159300,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,222750,USD,222750,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,182250,USD,182250,United States,No Remote Work,United States,M
2023,EN,FT,Data Science Engineer,95000,CHF,104024,Switzerland,Partially Remote,Switzerland,S
2023,MI,FT,Data Scientist,47000,EUR,50745,Andorra,Partially Remote,Andorra,S
2023,SE,FT,Data Engineer,215000,USD,215000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,185000,USD,185000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,296400,USD,296400,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,148594,USD,148594,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,206000,USD,206000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,140250,USD,140250,United States,Fully Remote,United States,M
2023,SE,FT,Data Analytics Manager,254500,USD,254500,United States,Fully Remote,United States,L
2023,SE,FT,Data Analytics Manager,130900,USD,130900,United States,Fully Remote,United States,L
2023,SE,FT,Data Scientist,198000,USD,198000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,124000,USD,124000,United States,Fully Remote,United States,M
2023,SE,FT,Data Manager,145000,USD,145000,United States,No Remote Work,United States,M
2023,SE,FT,Data Manager,130000,USD,130000,United States,No Remote Work,United States,M
2023,SE,FT,BI Analyst,234485,USD,234485,United States,Fully Remote,United States,M
2023,SE,FT,BI Analyst,112655,USD,112655,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,296400,USD,296400,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,148594,USD,148594,United States,No Remote Work,United States,M
2023,SE,FT,Applied Scientist,222200,USD,222200,United States,No Remote Work,United States,L
2023,SE,FT,Applied Scientist,136000,USD,136000,United States,No Remote Work,United States,L
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,United States,Fully Remote,United States,M
2023,EN,FT,Data Analyst,125000,USD,125000,United States,No Remote Work,United States,M
2023,EN,FT,Data Analyst,105000,USD,105000,United States,No Remote Work,United States,M
2023,MI,FT,Data Scientist,70000,GBP,86128,United Kingdom,No Remote Work,United Kingdom,M
2023,MI,FT,Data Scientist,42000,GBP,51676,United Kingdom,No Remote Work,United Kingdom,M
2023,MI,FT,Data Engineer,65000,EUR,70179,France,Fully Remote,France,M
2023,MI,FT,Data Engineer,60000,EUR,64781,France,Fully Remote,France,M
2023,SE,FT,Data Scientist,258000,USD,258000,Canada,No Remote Work,Canada,M
2023,SE,FT,Data Scientist,190000,USD,190000,Canada,No Remote Work,Canada,M
2023,SE,FT,Data Scientist,184184,USD,184184,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,167441,USD,167441,United States,Fully Remote,United States,M
2023,EN,FT,AI Programmer,100000,CAD,74087,Canada,Fully Remote,Canada,L
2023,EN,FT,Data Scientist,30000,EUR,32390,Netherlands,No Remote Work,Netherlands,L
2023,EX,FT,Data Engineer,204500,USD,204500,United States,No Remote Work,United States,M
2023,EX,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2023,EN,FT,Analytics Engineer,90000,USD,90000,United States,No Remote Work,United States,M
2023,EN,FT,Analytics Engineer,84000,USD,84000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,136000,USD,136000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,104000,USD,104000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,202400,USD,202400,United States,Fully Remote,United States,M
2023,SE,FT,Data Engineer,147200,USD,147200,United States,Fully Remote,United States,M
2023,EN,FT,Data Engineer,80000,USD,80000,United States,No Remote Work,United States,M
2023,EN,FT,Data Engineer,52500,USD,52500,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,128000,USD,128000,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,81500,USD,81500,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,105000,USD,105000,United States,Fully Remote,United States,M
2023,SE,FT,Data Analyst,75000,USD,75000,United States,Fully Remote,United States,M
2023,SE,FT,Data Analyst,95000,USD,95000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,75000,USD,75000,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,167500,USD,167500,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,106500,USD,106500,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,139500,USD,139500,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,90000,USD,90000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,269500,USD,269500,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,166600,USD,166600,United States,No Remote Work,United States,M
2023,SE,FT,AI Architect,330000,USD,330000,United States,No Remote Work,United States,M
2023,SE,FT,AI Architect,204000,USD,204000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,252000,USD,252000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,129000,USD,129000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,180000,USD,180000,United States,Fully Remote,United States,M
2023,SE,FT,Data Engineer,165000,USD,165000,United States,Fully Remote,United States,M
2023,SE,FT,Business Intelligence Engineer,192000,USD,192000,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,142000,USD,142000,United States,No Remote Work,United States,M
2023,SE,FT,Data Operations Manager,143000,USD,143000,United States,Fully Remote,United States,M
2023,SE,FT,Data Operations Manager,129000,USD,129000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,191000,USD,191000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,146000,USD,146000,United States,Fully Remote,United States,M
2023,SE,FT,Data Specialist,85000,USD,85000,United States,No Remote Work,United States,M
2023,SE,FT,Data Specialist,70000,USD,70000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,155000,USD,155000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,139500,USD,139500,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,120000,GBP,147648,United Kingdom,Fully Remote,United Kingdom,M
2023,SE,FT,Data Engineer,80000,GBP,98432,United Kingdom,Fully Remote,United Kingdom,M
2023,SE,FT,Data Analyst,138860,USD,138860,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,122720,USD,122720,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,212800,USD,212800,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,144800,USD,144800,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,250000,USD,250000,United States,Fully Remote,United States,M
2023,MI,FT,Data Analyst,100000,USD,100000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,209450,USD,209450,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,167560,USD,167560,United States,Fully Remote,United States,M
2023,EN,FT,Data Scientist,16000,USD,16000,Ecuador,Fully Remote,Ecuador,L
2023,MI,FT,Data Engineer,27000,USD,27000,Peru,Fully Remote,Portugal,S
2023,EX,FT,Data Manager,72000,USD,72000,Mexico,Fully Remote,Mexico,S
2023,SE,FT,Data Engineer,172900,USD,172900,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,144100,USD,144100,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,230000,USD,230000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,175000,USD,175000,United States,Fully Remote,United States,M
2023,SE,FT,BI Analyst,160000,USD,160000,United States,No Remote Work,United States,M
2023,SE,FT,BI Analyst,135000,USD,135000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,150000,USD,150000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,110000,USD,110000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,101500,USD,101500,United States,Fully Remote,United States,M
2023,SE,FT,Data Analyst,83700,USD,83700,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,310270,USD,310270,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,253430,USD,253430,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,United States,No Remote Work,United States,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,United States,No Remote Work,United States,L
2023,SE,FT,Data Analyst,110000,USD,110000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,70000,USD,70000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,283000,USD,283000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,184000,USD,184000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,166500,USD,166500,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,113220,USD,113220,United States,No Remote Work,United States,M
2023,EX,FT,Data Scientist,220000,USD,220000,United States,No Remote Work,United States,M
2023,EX,FT,Data Scientist,185000,USD,185000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,260000,USD,260000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2023,SE,FT,Applied Scientist,246500,USD,246500,United States,No Remote Work,United States,M
2023,SE,FT,Applied Scientist,133500,USD,133500,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,331640,USD,331640,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,283780,USD,283780,United States,No Remote Work,United States,M
2023,SE,FT,Deep Learning Engineer,331640,USD,331640,United States,No Remote Work,United States,M
